               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,            0.015198,           0.0054257,                   0,             0.92379,             0.94937,             0.94096,             0.81323,            0.015158,           0.0040568,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.016583,            0.005207,                   0,             0.93726,             0.94547,             0.94561,             0.81744,            0.015704,           0.0040124,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.015586,           0.0047977,                   0,             0.93601,             0.96203,             0.95847,             0.83667,             0.01513,           0.0037997,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.015964,           0.0054787,                   0,             0.92396,             0.94937,             0.95799,             0.84422,            0.013897,           0.0038757,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.013848,           0.0043983,                   0,              0.9372,             0.96203,             0.96169,             0.83699,             0.01488,           0.0037881,                   0,            0.007228,            0.007228,            0.007228
                 142,            0.014272,           0.0049517,                   0,             0.93691,             0.94937,              0.9653,             0.83785,            0.014828,           0.0036295,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,             0.01443,           0.0048551,                   0,             0.91555,             0.96065,             0.96659,             0.84524,            0.014759,           0.0036628,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.015304,           0.0046677,                   0,             0.93358,             0.94937,             0.96368,             0.85315,            0.014154,           0.0035543,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.015255,           0.0055839,                   0,             0.92327,             0.94937,              0.9557,             0.84283,            0.014693,           0.0038358,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.013053,           0.0046516,                   0,             0.91379,             0.96203,             0.94642,             0.83627,            0.014819,           0.0038778,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.015069,           0.0048716,                   0,             0.93353,             0.96203,             0.95285,             0.83086,            0.014739,           0.0037999,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.013318,           0.0042736,                   0,             0.91355,             0.96203,             0.94756,             0.82426,            0.014114,           0.0036206,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.014342,           0.0050834,                   0,             0.90328,             0.96203,             0.94433,             0.83528,            0.013762,           0.0035278,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.012785,           0.0046611,                   0,             0.90454,             0.97468,             0.95738,             0.83558,            0.014303,           0.0035074,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.014745,           0.0047413,                   0,             0.92724,             0.96796,             0.96424,             0.85591,            0.014091,           0.0034128,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.014109,           0.0048319,                   0,             0.93804,             0.95816,             0.96743,             0.85917,            0.014144,           0.0035313,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.014674,           0.0051305,                   0,             0.92759,             0.97302,             0.96665,             0.86057,            0.014375,           0.0034948,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,             0.01356,           0.0050792,                   0,             0.91663,             0.97422,             0.96708,              0.8644,            0.014016,           0.0034861,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.014073,           0.0046653,                   0,             0.91742,             0.98446,             0.96746,             0.86146,            0.013888,            0.003337,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.015926,           0.0049609,                   0,             0.93969,             0.98607,             0.97125,             0.85746,            0.014047,           0.0034265,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.014182,           0.0043015,                   0,             0.93902,             0.97466,             0.97072,             0.85366,            0.013799,            0.003413,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.014716,           0.0047371,                   0,             0.92479,             0.97468,             0.96847,             0.86012,            0.013074,           0.0034903,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.014081,           0.0055312,                   0,             0.95037,             0.96958,             0.96208,              0.8658,            0.013628,           0.0035668,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,             0.01333,            0.004227,                   0,             0.95036,              0.9695,             0.96091,             0.85575,            0.013499,           0.0035347,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.014399,           0.0056902,                   0,             0.93679,             0.97468,             0.96466,             0.86346,            0.013393,           0.0034028,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.013093,           0.0047209,                   0,             0.93818,             0.96203,              0.9679,             0.84683,            0.013858,           0.0034526,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,            0.013866,           0.0048023,                   0,             0.95851,             0.96203,             0.96802,             0.85863,            0.013952,           0.0034525,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.012481,           0.0041289,                   0,             0.95915,             0.96203,              0.9641,             0.84115,             0.01379,           0.0033877,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.014594,           0.0045921,                   0,             0.94992,             0.96038,             0.96079,             0.84012,            0.013943,            0.003388,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.013293,           0.0045702,                   0,             0.94865,             0.94937,             0.95904,             0.84385,            0.013382,           0.0032421,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.013446,           0.0043967,                   0,             0.93177,             0.96203,             0.95319,             0.83861,             0.01415,           0.0033706,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.012243,           0.0044508,                   0,             0.94818,             0.93671,             0.96554,             0.84056,            0.013983,            0.003599,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.012801,           0.0045788,                   0,             0.93728,             0.94592,              0.9671,             0.85653,            0.013413,           0.0034626,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,            0.015184,           0.0049977,                   0,             0.94062,             0.93671,             0.96234,             0.85347,            0.013812,           0.0035238,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,            0.014895,           0.0052545,                   0,             0.93365,             0.93671,             0.95996,             0.83868,            0.013797,           0.0035129,                   0,            0.006634,            0.006634,            0.006634
                 172,            0.013028,           0.0038252,                   0,             0.90464,             0.96071,             0.96319,             0.85891,            0.013605,           0.0036341,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,            0.013795,           0.0044833,                   0,             0.88639,             0.96203,             0.96037,              0.8611,             0.01393,            0.003602,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,             0.01286,           0.0045445,                   0,             0.91281,             0.92769,             0.96596,             0.85987,            0.013719,           0.0035656,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,            0.014093,           0.0050209,                   0,             0.92728,             0.97468,              0.9715,             0.88551,            0.013024,           0.0033696,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,            0.012661,           0.0051854,                   0,              0.9156,             0.96123,             0.96879,             0.87346,            0.013361,           0.0034463,                   0,            0.006535,            0.006535,            0.006535
                 177,            0.013824,           0.0047138,                   0,             0.91653,             0.97299,             0.97049,             0.85957,            0.013322,           0.0033902,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,            0.011921,             0.00417,                   0,             0.93333,             0.96203,             0.96921,             0.85808,            0.013522,           0.0034397,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,            0.014138,           0.0047892,                   0,             0.91381,             0.96203,             0.96764,              0.8496,            0.013604,           0.0035543,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,            0.013328,           0.0046003,                   0,             0.93038,             0.96203,             0.96794,             0.86842,            0.013257,           0.0036088,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,             0.01163,           0.0044973,                   0,             0.92651,             0.94937,             0.97008,             0.85748,            0.013667,            0.003495,                   0,            0.006436,            0.006436,            0.006436
                 182,            0.012838,           0.0043491,                   0,             0.95786,             0.96203,             0.97147,             0.86412,            0.013597,           0.0033001,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,            0.014012,           0.0046486,                   0,             0.95002,             0.96244,             0.96971,             0.85233,            0.014345,            0.003215,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,            0.014101,           0.0045574,                   0,             0.94351,             0.97468,             0.97374,             0.86054,             0.01429,           0.0031426,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,            0.012446,           0.0043857,                   0,             0.95039,             0.96996,              0.9718,             0.87025,            0.013448,           0.0031359,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,            0.012838,             0.00416,                   0,             0.95117,             0.98638,             0.97017,             0.86406,            0.014345,           0.0032538,                   0,            0.006337,            0.006337,            0.006337
                 187,            0.013497,           0.0045214,                   0,             0.96246,             0.97351,             0.96611,             0.85738,             0.01397,           0.0033717,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,            0.012279,           0.0048688,                   0,             0.96029,             0.97468,             0.96835,             0.88432,            0.013188,           0.0032745,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,            0.012574,           0.0043214,                   0,             0.94499,             0.96203,             0.97296,             0.86907,            0.013725,           0.0033257,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,            0.013559,           0.0043299,                   0,             0.92583,             0.97468,             0.97064,             0.86555,            0.014107,           0.0035749,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,            0.013212,           0.0046301,                   0,             0.95792,             0.94937,             0.96934,             0.85362,            0.014116,           0.0034072,                   0,            0.006238,            0.006238,            0.006238
                 192,            0.013037,           0.0041163,                   0,             0.91652,             0.97278,             0.96852,             0.86998,            0.014349,           0.0035723,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,            0.014895,           0.0042875,                   0,              0.9429,             0.93671,             0.97007,              0.8571,            0.014788,           0.0034317,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,            0.012802,           0.0045072,                   0,             0.94222,             0.94937,             0.97028,             0.86054,             0.01491,           0.0033894,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,             0.01233,           0.0043895,                   0,             0.94476,             0.94937,             0.96573,             0.86296,            0.014534,           0.0033762,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,            0.013336,            0.004523,                   0,             0.94335,             0.94937,              0.9629,             0.85197,            0.014063,           0.0034264,                   0,            0.006139,            0.006139,            0.006139
                 197,            0.011432,            0.003651,                   0,              0.9262,             0.95317,             0.96463,             0.85428,            0.013857,           0.0034325,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,            0.011892,           0.0039645,                   0,             0.91559,             0.96109,             0.96779,             0.84881,            0.014195,           0.0033819,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,            0.013207,           0.0042063,                   0,             0.91441,             0.94672,             0.96437,              0.8642,            0.014203,           0.0034166,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,            0.012876,            0.004928,                   0,             0.94547,             0.93671,             0.96662,             0.85912,            0.013808,           0.0032473,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,            0.011848,           0.0044523,                   0,             0.93556,             0.93671,             0.96528,             0.85717,            0.013498,           0.0032414,                   0,             0.00604,             0.00604,             0.00604
                 202,            0.011919,           0.0041203,                   0,             0.91576,             0.96328,             0.97024,             0.86628,            0.013197,           0.0033176,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,            0.012066,           0.0044408,                   0,             0.96096,             0.93486,             0.96897,             0.85989,            0.013716,           0.0035913,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,            0.013176,           0.0044637,                   0,             0.96148,             0.94787,             0.96659,             0.86266,            0.013731,           0.0035629,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,            0.013707,           0.0045867,                   0,             0.95044,             0.97112,             0.96416,             0.85956,            0.013554,           0.0035182,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,            0.012822,           0.0041667,                   0,             0.92633,             0.97468,             0.96621,             0.85443,            0.013762,           0.0032975,                   0,            0.005941,            0.005941,            0.005941
                 207,            0.012051,           0.0041885,                   0,              0.9131,             0.96203,             0.96186,             0.84969,            0.013437,           0.0034248,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,            0.012519,           0.0044805,                   0,             0.94184,             0.92405,             0.95709,             0.85503,            0.013315,           0.0036194,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,            0.012118,            0.004272,                   0,             0.94524,             0.92405,             0.95673,             0.86508,            0.013485,           0.0036387,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,            0.011838,           0.0044628,                   0,             0.93505,             0.91116,             0.94971,             0.84908,            0.013861,           0.0039488,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,            0.012511,           0.0047431,                   0,             0.94159,             0.89873,             0.94671,             0.84845,            0.014203,           0.0040145,                   0,            0.005842,            0.005842,            0.005842
                 212,            0.014112,           0.0044678,                   0,             0.91403,             0.94207,             0.94831,             0.83561,            0.014573,           0.0038199,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,            0.011849,           0.0036409,                   0,             0.91222,             0.94937,             0.95381,             0.84853,            0.013777,           0.0036133,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,            0.011797,           0.0041956,                   0,             0.92763,             0.94937,             0.94901,             0.83432,            0.013923,           0.0037308,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,            0.012364,           0.0044614,                   0,             0.93611,             0.94937,              0.9573,             0.84853,            0.014353,           0.0036792,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,             0.01319,           0.0047635,                   0,             0.93748,             0.94912,             0.95858,             0.84768,            0.014155,           0.0035616,                   0,            0.005743,            0.005743,            0.005743
                 217,            0.010959,           0.0039706,                   0,             0.94699,             0.94937,             0.95885,             0.85527,            0.014406,           0.0035591,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,            0.010814,           0.0041548,                   0,              0.9257,             0.97468,             0.95901,             0.85253,            0.013797,           0.0033744,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,            0.012104,            0.004256,                   0,             0.93771,             0.97468,             0.96197,             0.85877,            0.013813,           0.0032406,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,            0.011389,           0.0044258,                   0,             0.93791,             0.97468,             0.96647,             0.86257,            0.013487,              0.0033,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,            0.012304,           0.0046934,                   0,             0.94994,             0.96086,             0.96729,              0.8583,            0.013425,           0.0033301,                   0,            0.005644,            0.005644,            0.005644
                 222,             0.01238,           0.0044923,                   0,             0.92759,               0.973,             0.96787,             0.86302,            0.013521,           0.0033058,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,            0.012087,           0.0047477,                   0,              0.9247,             0.97468,             0.97146,             0.87393,            0.013334,           0.0032693,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,            0.011382,           0.0043361,                   0,             0.92401,             0.97468,             0.96978,             0.86585,            0.013415,           0.0032077,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,            0.011297,           0.0039434,                   0,             0.93768,             0.95235,              0.9702,             0.86638,            0.012953,           0.0032418,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,            0.012225,           0.0047075,                   0,             0.92578,             0.94741,             0.96909,             0.86648,            0.012568,           0.0033465,                   0,            0.005545,            0.005545,            0.005545
                 227,            0.011726,           0.0042047,                   0,             0.93734,             0.94683,             0.96253,             0.86188,            0.012783,           0.0034729,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,            0.012621,           0.0049872,                   0,             0.93782,             0.95462,             0.94107,             0.83954,            0.013068,           0.0034406,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,            0.011664,           0.0045505,                   0,             0.92404,             0.94937,             0.94348,             0.84654,            0.013414,           0.0035226,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,            0.011541,           0.0037871,                   0,              0.9256,             0.94495,             0.95083,             0.85557,             0.01343,           0.0034732,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,            0.012106,           0.0046941,                   0,             0.91295,             0.94937,              0.9553,             0.85673,            0.012611,           0.0035481,                   0,            0.005446,            0.005446,            0.005446
                 232,             0.01165,           0.0043683,                   0,             0.92657,             0.96203,             0.96198,             0.85276,              0.0132,            0.003529,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,            0.010716,           0.0041029,                   0,             0.94996,             0.96123,             0.96677,             0.86638,            0.013374,           0.0033916,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,            0.010543,           0.0040299,                   0,             0.93978,             0.94937,             0.97076,             0.87358,            0.013337,           0.0031763,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,            0.011622,            0.003989,                   0,             0.94991,             0.96015,             0.96953,             0.86316,            0.013623,           0.0033423,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,            0.011265,           0.0046148,                   0,             0.94989,             0.96203,             0.96926,             0.87263,            0.013581,           0.0033488,                   0,            0.005347,            0.005347,            0.005347
                 237,            0.011532,           0.0038351,                   0,             0.93821,             0.96102,             0.97271,             0.86946,            0.013485,           0.0034282,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,            0.011276,           0.0043363,                   0,             0.92622,             0.97468,             0.97221,             0.87215,            0.013179,            0.003212,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,            0.011592,            0.004269,                   0,             0.95608,             0.93671,             0.97168,             0.86934,            0.013118,           0.0032949,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,             0.01088,           0.0038663,                   0,             0.92449,             0.94937,              0.9691,             0.86524,            0.013176,           0.0034115,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,            0.011547,           0.0044991,                   0,             0.92414,             0.93671,             0.96486,             0.86304,            0.013109,           0.0034693,                   0,            0.005248,            0.005248,            0.005248
                 242,            0.010759,           0.0038522,                   0,             0.93666,             0.93587,             0.96342,             0.85336,            0.013209,           0.0034664,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,            0.012058,           0.0042411,                   0,             0.93739,             0.94768,             0.96607,             0.86532,             0.01313,           0.0034775,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,            0.011675,            0.003979,                   0,             0.93779,             0.96203,             0.96744,              0.8627,            0.013521,            0.003502,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,            0.011307,            0.003937,                   0,             0.93811,             0.95931,             0.97323,             0.87658,            0.013066,           0.0034136,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,            0.011299,           0.0044414,                   0,             0.93386,             0.93671,             0.97025,             0.86752,            0.012769,           0.0034335,                   0,            0.005149,            0.005149,            0.005149
                 247,            0.010419,           0.0034528,                   0,              0.9363,             0.93671,             0.96628,             0.86046,            0.012912,           0.0035133,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,            0.011226,           0.0039468,                   0,              0.9254,             0.96203,              0.9698,             0.86866,            0.012964,           0.0036254,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,            0.010521,           0.0040335,                   0,             0.92579,             0.94752,             0.97024,             0.86709,            0.013501,           0.0037748,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,            0.011498,            0.004283,                   0,             0.92574,              0.9468,             0.96957,             0.88375,            0.012881,           0.0036416,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,            0.010262,           0.0041566,                   0,             0.93746,              0.9488,             0.96825,             0.87223,            0.013156,           0.0035805,                   0,             0.00505,             0.00505,             0.00505
                 252,            0.010362,           0.0041421,                   0,             0.92578,              0.9474,             0.96967,             0.86888,            0.012825,            0.003437,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,           0.0097928,           0.0036272,                   0,             0.90317,             0.97468,              0.9635,             0.86327,            0.013373,           0.0033876,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,            0.011202,           0.0039875,                   0,             0.94548,             0.92405,             0.96867,             0.86344,            0.013752,           0.0035466,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,            0.010634,           0.0036821,                   0,             0.92584,             0.94816,             0.96518,             0.86815,            0.013553,           0.0036883,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,            0.010447,           0.0042815,                   0,             0.92383,             0.94937,             0.96651,             0.87613,            0.013545,            0.003478,                   0,            0.004951,            0.004951,            0.004951
                 257,            0.010761,           0.0042922,                   0,             0.91557,             0.96087,             0.96837,               0.863,            0.013605,           0.0034431,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,            0.011209,           0.0041155,                   0,             0.92563,             0.94531,             0.96507,             0.85722,            0.013588,           0.0036857,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,            0.011663,           0.0039191,                   0,             0.93736,             0.94714,             0.96767,             0.87931,            0.013634,           0.0036789,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,            0.010344,           0.0037541,                   0,             0.92586,             0.94851,             0.96777,             0.87339,            0.013634,           0.0036687,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,            0.011134,           0.0038955,                   0,             0.90886,             0.97468,             0.96513,             0.87311,            0.013308,           0.0035814,                   0,            0.004852,            0.004852,            0.004852
                 262,            0.010181,           0.0038424,                   0,             0.90446,             0.95874,             0.96376,             0.86743,            0.013373,           0.0036001,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,            0.010046,           0.0035321,                   0,             0.92652,             0.95776,              0.9652,             0.87162,            0.013277,           0.0034911,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,             0.01207,           0.0043385,                   0,             0.91557,              0.9609,             0.96094,             0.85807,            0.013435,            0.003622,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,            0.010663,           0.0035495,                   0,             0.94484,             0.94937,             0.95971,             0.86024,            0.013413,           0.0036075,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,            0.010541,           0.0039044,                   0,             0.94934,             0.94893,             0.95999,             0.86113,            0.013633,           0.0035689,                   0,            0.004753,            0.004753,            0.004753
                 267,            0.010049,           0.0040797,                   0,             0.92316,             0.96203,              0.9633,             0.86412,            0.013399,           0.0034836,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,            0.010563,           0.0034559,                   0,              0.9487,             0.93639,             0.96339,             0.85235,            0.013343,            0.003355,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,            0.010484,            0.003793,                   0,             0.91658,             0.97361,             0.96379,             0.86079,            0.013013,           0.0032377,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,           0.0098368,           0.0037042,                   0,             0.90364,             0.97468,             0.96573,             0.86819,            0.013185,           0.0031736,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,            0.010856,           0.0038378,                   0,             0.90664,             0.98347,             0.97093,             0.86965,            0.013236,           0.0032729,                   0,            0.004654,            0.004654,            0.004654
                 272,            0.010093,           0.0039458,                   0,             0.91391,             0.98734,             0.97154,             0.87726,            0.013143,           0.0033262,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,            0.010521,            0.003795,                   0,             0.92753,             0.97206,             0.97073,             0.87128,            0.013109,           0.0032305,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,            0.010372,           0.0037303,                   0,             0.94989,             0.96203,             0.97187,             0.86899,            0.013519,           0.0032308,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,            0.010403,           0.0038739,                   0,             0.94716,             0.96203,             0.96995,              0.8696,            0.013111,           0.0032771,                   0,           0.0045748,           0.0045748,           0.0045748
